"Var1","Freq","Survey","Country"
"6",0.134097706879362,"TN1988DHS","Tunisia"
"7",0.100448654037886,"TN1988DHS","Tunisia"
"1",0.0166517893021873,"TR2013DHS","Turkey"
"2",0.0928906554587162,"TR2013DHS","Turkey"
"3",0.175085547873452,"TR2013DHS","Turkey"
"4",0.20932921168507,"TR2013DHS","Turkey"
"5",0.203194696290503,"TR2013DHS","Turkey"
"6",0.16916747215578,"TR2013DHS","Turkey"
"7",0.133680627234291,"TR2013DHS","Turkey"
"1",0.0309427202389695,"TR2003DHS","Turkey"
"2",0.132878665837446,"TR2003DHS","Turkey"
"3",0.187004601565674,"TR2003DHS","Turkey"
"4",0.185510911808243,"TR2003DHS","Turkey"
"5",0.173758336985096,"TR2003DHS","Turkey"
"6",0.159467825651165,"TR2003DHS","Turkey"
"7",0.130436937913407,"TR2003DHS","Turkey"
"1",0.0442820521367261,"TR1998DHS","Turkey"
"2",0.156091295614912,"TR1998DHS","Turkey"
"3",0.202073371049264,"TR1998DHS","Turkey"
"4",0.184042925066329,"TR1998DHS","Turkey"
"5",0.171327945677628,"TR1998DHS","Turkey"
"6",0.133291118648402,"TR1998DHS","Turkey"
"7",0.108891291806739,"TR1998DHS","Turkey"
"1",0.0524009130130998,"TR1993DHS","Turkey"
"2",0.163638016620616,"TR1993DHS","Turkey"
"3",0.189735866684189,"TR1993DHS","Turkey"
"4",0.199914615221362,"TR1993DHS","Turkey"
"5",0.163633596262134,"TR1993DHS","Turkey"
"6",0.132913405337605,"TR1993DHS","Turkey"
"7",0.0977635868609943,"TR1993DHS","Turkey"
"1",0.0757151504728293,"UG2016DHS","Uganda"
"2",0.217815409656877,"UG2016DHS","Uganda"
"3",0.21022873868989,"UG2016DHS","Uganda"
"4",0.177835417546243,"UG2016DHS","Uganda"
"5",0.138228682088939,"UG2016DHS","Uganda"
"6",0.105385851340762,"UG2016DHS","Uganda"
"7",0.0747907502044596,"UG2016DHS","Uganda"
"1",0.075424668749764,"UG2011DHS","Uganda"
"2",0.202412251000244,"UG2011DHS","Uganda"
"3",0.23908318582046,"UG2011DHS","Uganda"
"4",0.162506878669368,"UG2011DHS","Uganda"
"5",0.151380275252815,"UG2011DHS","Uganda"
"6",0.102059025652293,"UG2011DHS","Uganda"
"7",0.0671337148550558,"UG2011DHS","Uganda"
"1",0.071262440421311,"UG2006DHS","Uganda"
"2",0.215100020896873,"UG2006DHS","Uganda"
"3",0.212839890798644,"UG2006DHS","Uganda"
"4",0.186015557956387,"UG2006DHS","Uganda"
"5",0.137504030582824,"UG2006DHS","Uganda"
"6",0.100888513549536,"UG2006DHS","Uganda"
"7",0.0763895457944252,"UG2006DHS","Uganda"
"1",0.0954810594966124,"UG2000DHS","Uganda"
"2",0.235577805188637,"UG2000DHS","Uganda"
"3",0.22081657171133,"UG2000DHS","Uganda"
"4",0.165390322514633,"UG2000DHS","Uganda"
"5",0.133591759057705,"UG2000DHS","Uganda"
"6",0.0882569760419153,"UG2000DHS","Uganda"
"7",0.0608855059891683,"UG2000DHS","Uganda"
"1",0.147214912763588,"UG1995DHS","Uganda"
"2",0.236068895090466,"UG1995DHS","Uganda"
"3",0.208048433993779,"UG1995DHS","Uganda"
"4",0.157666973101651,"UG1995DHS","Uganda"
"5",0.12766608968196,"UG1995DHS","Uganda"
"6",0.0714842058589583,"UG1995DHS","Uganda"
"7",0.0518504895095984,"UG1995DHS","Uganda"
"1",0.132664492416281,"UG1988DHS","Uganda"
"2",0.223135829221873,"UG1988DHS","Uganda"
"3",0.221657904637532,"UG1988DHS","Uganda"
"4",0.159175548456437,"UG1988DHS","Uganda"
"5",0.113984595484648,"UG1988DHS","Uganda"
"6",0.079314739287044,"UG1988DHS","Uganda"
"7",0.0700668904961855,"UG1988DHS","Uganda"
"1",0.0108389388594184,"UA2007DHS","Ukraine"
"2",0.114653298434892,"UA2007DHS","Ukraine"
"3",0.167846805796728,"UA2007DHS","Ukraine"
"4",0.17214451693838,"UA2007DHS","Ukraine"
"5",0.187169610469306,"UA2007DHS","Ukraine"
"6",0.165178843172149,"UA2007DHS","Ukraine"
"7",0.182167986329126,"UA2007DHS","Ukraine"
"1",0.0404397637786228,"UZ1996DHS","Uzbekistan"
"2",0.193156479190896,"UZ1996DHS","Uzbekistan"
"3",0.206152722654858,"UZ1996DHS","Uzbekistan"
"4",0.184257491678692,"UZ1996DHS","Uzbekistan"
"5",0.167686068828036,"UZ1996DHS","Uzbekistan"
"6",0.123340875766886,"UZ1996DHS","Uzbekistan"
"7",0.0849665981020093,"UZ1996DHS","Uzbekistan"
"1",0.0126042711651216,"VN2002DHS","Vietnam"
"2",0.100443115403701,"VN2002DHS","Vietnam"
"3",0.183006880627318,"VN2002DHS","Vietnam"
"4",0.199026666564245,"VN2002DHS","Vietnam"
"5",0.195282984503771,"VN2002DHS","Vietnam"
"6",0.180983267771134,"VN2002DHS","Vietnam"
"7",0.128652813964709,"VN2002DHS","Vietnam"
"1",0.0240912916917194,"VN1997DHS","Vietnam"
"2",0.134066463233285,"VN1997DHS","Vietnam"
"3",0.184974713189511,"VN1997DHS","Vietnam"
"4",0.215994954705993,"VN1997DHS","Vietnam"
"5",0.199983558038095,"VN1997DHS","Vietnam"
"6",0.146954790574665,"VN1997DHS","Vietnam"
"7",0.0939342285667317,"VN1997DHS","Vietnam"
"1",0.0696153458264727,"YE2013DHS","Yemen"
"2",0.190668943099834,"YE2013DHS","Yemen"
"3",0.229584399204857,"YE2013DHS","Yemen"
"4",0.171865430080515,"YE2013DHS","Yemen"
"5",0.154781728521414,"YE2013DHS","Yemen"
"6",0.101427922453155,"YE2013DHS","Yemen"
"7",0.0820562308137524,"YE2013DHS","Yemen"
"1",0.0757894858669036,"YE1991DHS","Yemen"
"2",0.147124636383477,"YE1991DHS","Yemen"
"3",0.229503024764677,"YE1991DHS","Yemen"
"4",0.174242390900783,"YE1991DHS","Yemen"
"5",0.169639294749347,"YE1991DHS","Yemen"
"6",0.114871864730125,"YE1991DHS","Yemen"
"7",0.0888293026046866,"YE1991DHS","Yemen"
"1",0.0571962112368657,"ZM2018DHS","Zambia"
"2",0.188009352082119,"ZM2018DHS","Zambia"
"3",0.201887229011142,"ZM2018DHS","Zambia"
"4",0.182590360144269,"ZM2018DHS","Zambia"
"5",0.170885689939254,"ZM2018DHS","Zambia"
"6",0.118677329985956,"ZM2018DHS","Zambia"
"7",0.080753827600394,"ZM2018DHS","Zambia"
"1",0.0621294745218754,"ZM2013DHS","Zambia"
"2",0.170842413807924,"ZM2013DHS","Zambia"
"3",0.221247320314052,"ZM2013DHS","Zambia"
"4",0.200390753982751,"ZM2013DHS","Zambia"
"5",0.159498409646087,"ZM2013DHS","Zambia"
"6",0.111794686374116,"ZM2013DHS","Zambia"
"7",0.0740969413531942,"ZM2013DHS","Zambia"
"1",0.0635598460126762,"ZM2007DHS","Zambia"
"2",0.201910376924298,"ZM2007DHS","Zambia"
"3",0.239268528204322,"ZM2007DHS","Zambia"
"4",0.187736359771361,"ZM2007DHS","Zambia"
"5",0.133992553811793,"ZM2007DHS","Zambia"
"6",0.0932724705050817,"ZM2007DHS","Zambia"
"7",0.0802598647704683,"ZM2007DHS","Zambia"
"1",0.0932422328482874,"ZM2002DHS","Zambia"
"2",0.231356116892092,"ZM2002DHS","Zambia"
"3",0.224936692345737,"ZM2002DHS","Zambia"
"4",0.161113778340966,"ZM2002DHS","Zambia"
"5",0.125848278570968,"ZM2002DHS","Zambia"
"6",0.0956911985512316,"ZM2002DHS","Zambia"
"7",0.0678117024507184,"ZM2002DHS","Zambia"
"1",0.101515490317355,"ZM1996DHS","Zambia"
"2",0.246232298972412,"ZM1996DHS","Zambia"
"3",0.197640196696579,"ZM1996DHS","Zambia"
"4",0.17489774316968,"ZM1996DHS","Zambia"
"5",0.119449653081633,"ZM1996DHS","Zambia"
"6",0.0853908246408344,"ZM1996DHS","Zambia"
"7",0.0748737931215058,"ZM1996DHS","Zambia"
"1",0.118119965239129,"ZM1992DHS","Zambia"
"2",0.22197258708355,"ZM1992DHS","Zambia"
"3",0.211493389195594,"ZM1992DHS","Zambia"
"4",0.16929119752215,"ZM1992DHS","Zambia"
"5",0.120516886563012,"ZM1992DHS","Zambia"
"6",0.0924174307411268,"ZM1992DHS","Zambia"
"7",0.0661885436554383,"ZM1992DHS","Zambia"
"1",0.0701698829409939,"ZW2015DHS","Zimbabwe"
"2",0.169945389705419,"ZW2015DHS","Zimbabwe"
"3",0.207733125837789,"ZW2015DHS","Zimbabwe"
"4",0.216707647923066,"ZW2015DHS","Zimbabwe"
"5",0.15844139275354,"ZW2015DHS","Zimbabwe"
"6",0.114985457965618,"ZW2015DHS","Zimbabwe"
"7",0.0620171028735742,"ZW2015DHS","Zimbabwe"
"1",0.0792614935504711,"ZW2010DHS","Zimbabwe"
"2",0.21218491089066,"ZW2010DHS","Zimbabwe"
"3",0.233059670863195,"ZW2010DHS","Zimbabwe"
"4",0.177431286253764,"ZW2010DHS","Zimbabwe"
"5",0.142877282166191,"ZW2010DHS","Zimbabwe"
"6",0.085616663901705,"ZW2010DHS","Zimbabwe"
"7",0.0695686923740142,"ZW2010DHS","Zimbabwe"
"1",0.0870250323844945,"ZW2005DHS","Zimbabwe"
"2",0.233292034379245,"ZW2005DHS","Zimbabwe"
"3",0.2188088125628,"ZW2005DHS","Zimbabwe"
"4",0.181381196033584,"ZW2005DHS","Zimbabwe"
"5",0.108176933584053,"ZW2005DHS","Zimbabwe"
"6",0.0943279611807799,"ZW2005DHS","Zimbabwe"
"7",0.0769880298750439,"ZW2005DHS","Zimbabwe"
"1",0.0869999169325228,"ZW1999DHS","Zimbabwe"
"2",0.227369176973889,"ZW1999DHS","Zimbabwe"
"3",0.218265262803865,"ZW1999DHS","Zimbabwe"
"4",0.150531938773798,"ZW1999DHS","Zimbabwe"
"5",0.137290653920123,"ZW1999DHS","Zimbabwe"
"6",0.104029298165813,"ZW1999DHS","Zimbabwe"
"7",0.0755137524299888,"ZW1999DHS","Zimbabwe"
"1",0.0729330499164829,"ZW1994DHS","Zimbabwe"
"2",0.210638974550362,"ZW1994DHS","Zimbabwe"
"3",0.191552168438027,"ZW1994DHS","Zimbabwe"
"4",0.190600052114351,"ZW1994DHS","Zimbabwe"
"5",0.139969795513009,"ZW1994DHS","Zimbabwe"
"6",0.112189438146316,"ZW1994DHS","Zimbabwe"
"7",0.0821165213214509,"ZW1994DHS","Zimbabwe"
"1",0.0681044267877412,"ZW1988DHS","Zimbabwe"
"2",0.194097616345062,"ZW1988DHS","Zimbabwe"
"3",0.211502080968596,"ZW1988DHS","Zimbabwe"
"4",0.190314037079077,"ZW1988DHS","Zimbabwe"
"5",0.152478244419221,"ZW1988DHS","Zimbabwe"
"6",0.0957245554294363,"ZW1988DHS","Zimbabwe"
"7",0.0877790389708664,"ZW1988DHS","Zimbabwe"
